Episode,Text,Start,End
1,that is a lot of free variation between,1153650.0,1155179.0
1,index finger and middle finger pointing,1155180.0,1157669.0
1,um,1157670.0,1158779.0
1,and my Westerner sensibilities still,1158780.0,1161119.0
1,giggle at that,1161120.0,1161959.0
1,G: yeah I had a had a piano teacher once,1161960.0,1163699.0
1,who just at point with everything with his,1163700.0,1164839.0
1,middle finger and I was thinking I know,1164840.0,1166489.0
1,you're just pointing to the stuff but it's,1166490.0,1167869.0
1,really distracted right now,1167870.0,1169759.0
1,L: so people are like 'we could all just gesture to each other',1169760.0,1171469.0
1,or all and sign language,1171470.0,1174169.0
1,and like sign language is still have all the same,1174170.0,1175639.0
1,grammatical requirements of spoken languages,1175640.0,1177829.0
1,G: yeah,1177830.0,1178759.0
1,with an occasional bit of iconic,1178760.0,1180739.0
1,convenience for you to learn signs but,1180740.0,1183529.0
1,ah it's not going to bring about world peace,1183530.0,1187429.0
1,"G: yeah, I mean that there's some iconic",1187430.0,1189499.0
1,stuff about spoken languages as well,1189500.0,1191119.0
1,there was an interesting recent study,1191120.0,1193339.0
1,trying to look at statistically what are,1193340.0,1195469.0
1,some iconic things that show up and,1195470.0,1197539.0
1,spoken languages like the word for 'nose',1197540.0,1201199.0
1,tends to happen an 'n' it because the 'n',1201200.0,1204769.0
1,sound is a nasal sound is produced by,1204770.0,1206599.0
1,putting air out of your nose and so in,1206600.0,1208639.0
1,something like two-thirds of the world's,1208640.0,1210049.0
1,languages the word for nose has an 'n',1210050.0,1212449.0
1,in it which is you know statistically,1212450.0,1214609.0
1,improbable I guess that's what they,1214610.0,1216049.0
1,found but two-thirds is a high number,1216050.0,1218179.0
1,for statistics but it's not a universal,1218180.0,1220489.0
1,L: good as been getting,1220490.0,1222889.0
1,G: like it's not every language it's just a lot of them,1222890.0,1224869.0
1,you know it's cool that sometimes you get this.,1224870.0,1226759.0
1,It's part of the way there but it's not,1226760.0,1228589.0
1,going to automatically give you an,1228590.0,1230359.0
1,"entire vocabulary in another language,",1230360.0,1231739.0
1,because there's a lot of stuff that's,1231740.0,1233299.0
1,not obviously iconic,1233300.0,1235159.0
1,"L: grammar, we're back to grammar.",1235160.0,1238249.0
1,G: This is why languages are great because they have all this grammar and they're,1238250.0,1239629.0
1,not completely obvious,1239630.0,1240619.0
1,L: so a lot of people now are like 'well you know we're basically,1240620.0,1243589.0
1,there with English so let's just make,1243590.0,1245059.0
1,English the universal language',1245060.0,1247189.0
1,one industry where that is actually kind of,1247190.0,1249169.0
1,happening is aviation so you have,1249170.0,1251089.0
1,something now called 'Aviation English',1251090.0,1252979.0
1,which is an attempt to make sure that,1252980.0,1254929.0
1,people who work in the International,1254930.0,1256849.0
1,Civil Aviation Organization all speak a,1256850.0,1259909.0
1,degree of a particular kind of English,1259910.0,1262009.0
1,that has very set terminology and very,1262010.0,1264979.0
1,"set word order and features like that, so",1264980.0,1267529.0
1,that there aren't any miscommunications.,1267530.0,1269329.0
1,In 1977 at tenerife airport two boeing 747s,1269330.0,1274099.0
1,"collided, and it was basically because",1274100.0,1276289.0
1,one took off too early because the,1276290.0,1278599.0
1,person in the control tower and the,1278600.0,1280699.0
1,pilot weren't really communicating,1280700.0,1282349.0
1,clearly. The pilot said something,1282350.0,1284569.0
1,non-standard that they were taking off,1284570.0,1287149.0
1,and the person in the control tower,1287150.0,1288499.0
1,assumed that they were going through the,1288500.0,1289939.0
1,standard motions and,1289940.0,1291239.0
1,requesting permission to take off and,1291240.0,1293789.0
1,instead of giving the correct reply just,1293790.0,1296729.0
1,said 'ok' which the pilot took as 'okay you,1296730.0,1299849.0
1,can take off now because that's what you,1299850.0,1301678.0
1,just said you would do' and so that plane,1301679.0,1303899.0
1,collided with another plane midair and,1303900.0,1306449.0
1,many people died and so now there is,1306450.0,1308369.0
1,very precise standardized phraseology,1308370.0,1310499.0
1,and there's also a radio telephony it's,1310500.0,1313529.0
1,the International Phonetic Alphabet,1313530.0,1315359.0
1,that's not the linguistic phonetic,1315360.0,1317428.0
1,alphabet the 'Alpha Bravo Charlie',1317429.0,1320129.0
1,G: I mean it's useful because 'b' and 'c' and 'd' and 'e',1320130.0,1324058.0
1,and stuff they sound very similarly they all,1324059.0,1325829.0
1,have an /e/ sound and so if you're not,1325830.0,1327479.0
1,quite sure what consonant came with,1327480.0,1329159.0
1,them especially over a terrible radio,1329160.0,1332308.0
1,signal that's really fuzzy it's easy to misinterpret.,1332309.0,1334619.0
1,L: it's also the one that,1334620.0,1336779.0
1,ensures that you have to say 'niner',1336780.0,1338549.0
1,instead of 'nine',1338550.0,1339989.0
1,"G: yeah and you see it sometimes, I mean,",1339990.0,1341729.0
1,I've encountered if you're like on the,1341730.0,1343199.0
1,phone with your bank or something,1343200.0,1346019.0
1,and you're spelling,1346020.0,1349199.0
1,something for them and people sometimes,1349200.0,1351539.0
1,use kind of an ad-hoc system like you,1351540.0,1353009.0
1,don't have necessarily have memorized,1353010.0,1354299.0
1,the international aviation one but you,1354300.0,1356789.0
1,just pick a common names so you say like 'n' as,1356790.0,1358919.0
1,in 'Nancy' or 'm' as in 'Michael' because N and M,1358920.0,1361619.0
1,sound very similar over the phone so,1361620.0,1363899.0
1,there's various ways to kind of get by,1363900.0,1365819.0
1,these degraded communications. Another,1365820.0,1368339.0
1,one that I find is very cool which is,1368340.0,1370229.0
1,about like let's just do everything in,1370230.0,1371909.0
1,English but it still got this,1371910.0,1373409.0
1,high-stakes aspect is on the ISS on the,1373410.0,1377549.0
1,"International Space Station, where",1377550.0,1379558.0
1,you have astronauts from the US and from,1379559.0,1382139.0
1,other English speaking countries,1382140.0,1383669.0
1,you have cosmonauts from Russia and,1383670.0,1385649.0
1,obviously it's very important to,1385650.0,1387239.0
1,get your communication right if you're,1387240.0,1389939.0
1,on a tiny metal box circling the Earth,1389940.0,1393359.0
1,or going somewhere you know you don't,1393360.0,1395909.0
1,want to like have a miscommunication,1395910.0,1396989.0
1,there because you could end up floating,1396990.0,1398879.0
1,in space in the wrong way and so one of,1398880.0,1401999.0
1,the things that they do on the ISS so,1402000.0,1403289.0
1,first of all every astronaut and,1403290.0,1405629.0
1,cosmonaut needs to be bilingual in,1405630.0,1408299.0
1,English and Russian because those are,1408300.0,1409859.0
1,the languages of space,1409860.0,1410969.0
1,L: yep. The language of space are,1410970.0,1412678.0
1,English and Russian? I'm sorry I just said,1412679.0,1414089.0
1,'yep' and then I didn't really think about,1414090.0,1415319.0
1,the fact that that's a fact is it?,1415320.0,1417869.0
1,"G: I mean pretty much, yeah, if you go on",1417870.0,1419909.0
1,astronaut training recruitment you know,1419910.0,1423029.0
1,forums which I have,1423030.0,1424799.0
1,gone on for research for this episode...,1424800.0,1427049.0
1,L: we're going to have a backup job Gretchen.,1427050.0,1428789.0
1,G: I don't think I'm going,1428790.0,1431489.0
1,to become an astronaut but I would like,1431490.0,1432779.0
1,to do astronaut linguistics. And so,1432780.0,1435269.0
1,"one of the things they say, you know you need to",1435270.0,1436679.0
1,know like stuff about math and engineering,1436680.0,1438149.0
1,"and, like, aerodynamics and like you",1438150.0,1440789.0
1,also fly planes in you know the military,1440790.0,1443849.0
1,and stuff like this are various,1443850.0,1445709.0
1,"things people need to know. And they also,",1445710.0,1447149.0
1,"you know, you either have to arrive",1447150.0,1449099.0
1,knowing English and Russian or they put you,1449100.0,1451799.0
1,through an intensive language,1451800.0,1452789.0
1,training course (L: ok),1452790.0,1453899.0
1,when they're up in the air one of the,1453900.0,1456299.0
1,things that they try to do is have the,1456300.0,1459659.0
1,English native speakers speak Russian,1459660.0,1462119.0
1,and a Russian speakers speak English (L: right),1462120.0,1463739.0
1,because the idea is if you speak,1463740.0,1466679.0
1,your non-native language then you're,1466680.0,1469349.0
1,sure what you're saying and the,1469350.0,1471779.0
1,other person can understand you better.,1471780.0,1473939.0
1,Whereas if you speak your native,1473940.0,1474959.0
1,language maybe you're speaking too fast,1474960.0,1476459.0
1,or maybe you're not sure if the,1476460.0,1478619.0
1,"other person's really understanding you,",1478620.0,1480149.0
1,to get a better kind of comprehension,1480150.0,1481979.0
1,check. If you both speak the language,1481980.0,1484289.0
1,you're not as fluent in then you arrive,1484290.0,1486989.0
1,at a level where where people can be,1486990.0,1488429.0
1,sure that the other person's,1488430.0,1489269.0
1,understanding and there's kind of,1489270.0,1490649.0
1,this hybrid English Russian,1490650.0,1492179.0
1,language I think that's developed not a,1492180.0,1494189.0
1,full-fledged language but kind of a,1494190.0,1495899.0
1,L: Space Creole,1495900.0,1497839.0
1,G: this space pidgin,1497840.0,1500999.0
1,that the astronauts need to speak with each other,1501000.0,1502409.0
1,and I don't know if anyone's written a,1502410.0,1504239.0
1,"grammar of this, I hope is the case that",1504240.0,1506129.0
1,someone has written a grammar of.,1506130.0,1507869.0
1,space pidgin,1507870.0,1508369.0
1,L: that is amazing,1508370.0,1509499.0
1,"G: I mean it kind of reminds me of, like you do get",1509500.0,1512429.0
1,trade languages back you know kind of,1512430.0,1515099.0
1,pre space-age the original lingua,1515100.0,1517709.0
1,franca is a Frankish dialect an earlier,1517710.0,1521159.0
1,version of French spoken around the,1521160.0,1523199.0
1,Mediterranean by sailors and stuff from,1523200.0,1525419.0
1,a bunch of different areas and they all,1525420.0,1527249.0
1,speak this kind of trade language with,1527250.0,1528719.0
1,"each other, you know,",1528720.0,1529979.0
1,'space is the final frontier' or something like that,1529980.0,1531599.0
1,L: yeah and we can all speak a,1531600.0,1534179.0
1,Russian English pidgin and then we can,1534180.0,1537209.0
1,colonize Mars and turn into a proper Space Creole,1537210.0,1538949.0
1,G: and everything will,1538950.0,1540779.0
1,just become like A Clockwork Orange like I,1540780.0,1542729.0
1,don't see what was wrong with this,1542730.0,1544319.0
1,L: how could this plan go wrong. The thing that upsets me,1544320.0,1546329.0
1,the most about the one language bringing,1546330.0,1548729.0
1,peace and happiness fallacy is that like,1548730.0,1551129.0
1,we just know it's wrong,1551130.0,1552869.0
1,from the evidence. People who speak,1552870.0,1554759.0
1,the same language don't inherently get along,1554760.0,1557019.0
1,and often find ways to hate on,1557020.0,1559329.0
1,each other for speaking the same but,1559330.0,1561969.0
1,ever so slightly different varieties of a language,1561970.0,1563709.0
1,G: do people who think that if,1563710.0,1565689.0
1,"we all spoke the same language we'd get along,",1565690.0,1567519.0
1,have ever been in a family?,1567520.0,1568899.0
1,Have they never had arguments?,1568900.0,1570939.0
1,L: you have people who,1570940.0,1571959.0
